m0,m1,m2,m3,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation,month,day,hour,year
0,0,0,0,99,25.98,94,1008,4.51,178,0.53,0,22.7778,9.65606,0,347.801,-38.9388,8,11,0,2022
0,0,0,0,100,26.15,94,1007,5.03,201,0.94,0,23.8889,8.04672,0,6.48698,-39.5694,8,11,1,2022
0,0,0,0,100,26.37,93,1007,5.08,199,0.33,0,23.8889,8.04672,0,24.3708,-36.2831,8,11,2,2022
0,0,0,0,100,26.48,93,1006,5.01,194,0,0,23.8889,8.04672,0,39.7705,-29.7269,8,11,3,2022
0,0,0,0,100,26.4,93,1006,5.74,195,0.14,0,23.8889,9.65606,0,52.4149,-20.8437,8,11,4,2022
0,0,0,0,100,26.45,92,1006,6.63,200,0.33,0,23.8889,9.65606,0,62.8626,-10.439,8,11,5,2022
0,0,0,0,100,26.63,92,1006,6.85,200,0.34,0,23.8889,9.65606,0,71.8545,0.923932,8,11,6,2022
2.41129,5.93265,2.3525,1.63862,100,26.7,92,1006,6.34,203,0.14,0,23.8889,11.2654,1,80.0886,12.8655,8,11,7,2022
10.213,10.6396,8.47249,9.41021,100,26.77,93,1006,6.49,204,0.15,0,23.8889,11.2654,1,88.254,25.109,8,11,8,2022
19.9534,17.3346,16.6821,22.4537,100,26.76,91,1006,7.02,212,0.33,0,23.3333,11.2654,2,97.2102,37.4019,8,11,9,2022
31.3055,27.4442,31.913,36.2523,87,27.21,87,1006,7.56,216,0.49,0,22.7778,11.2654,3,108.402,49.4073,8,11,10,2022
34.5864,36.1708,41.7602,45.7454,93,27.73,82,1006,7.78,216,0.34,0,21.6667,11.2654,3,124.908,60.4387,8,11,11,2022
43.1076,50.3898,45.7833,56.0374,94,27.88,80,1006,8.14,221,0.39,0,21.6667,16.0934,4,153.218,68.6349,8,11,12,2022
41.088,47.4029,47.088,54.817,92,28.16,78,1006,7.94,221,0.5,0,22.2222,11.2654,3,194.798,69.9678,8,11,13,2022
42.3701,49.5321,51.1567,65.1716,94,28.23,78,1006,7.83,221,0.28,0,23.8889,11.2654,3,228.02,63.37,8,11,14,2022
42.3514,43.1853,47.2518,62.2249,95,28.06,79,1005,7.41,220,0.11,0,23.8889,11.2654,2,247.251,52.9044,8,11,15,2022
33.7743,32.3497,33.9969,50.2012,100,27.64,82,1005,6.77,216,0,0,23.8889,11.2654,1,259.603,41.0854,8,11,16,2022
19.5195,22.3501,17.6377,31.3338,100,27.6,83,1005,6.85,219,0.1,0,23.8889,11.2654,0,269.032,28.8252,8,11,17,2022
11.2146,13.5773,11.4712,15.1693,100,27.29,87,1005,7.22,217,0.15,0,24.4444,9.65606,0,277.321,16.5242,8,11,18,2022
5.67786,6.22714,0.685647,5.10964,100,26.65,91,1005,6.67,222,0.76,0,24.4444,16.0934,0,285.445,4.44452,8,11,19,2022
0,0,0,0,100,26.2,92,1005,5.41,223,0.81,0,25,16.0934,0,294.12,-7.15433,8,11,20,2022
0,0,0,0,100,26.06,93,1006,4.41,207,0.56,0,25,8.04672,0,304.034,-17.9342,8,11,21,2022
0,0,0,0,100,25.78,94,1006,4.29,215,0.93,0,25,16.0934,0,315.928,-27.3974,8,11,22,2022
0,0,0,0,100,25.55,94,1006,3.87,208,1.17,0,25,16.0934,0,330.481,-34.8112,8,11,23,2022
0,0,0,0,100,25.85,93,1005,3.93,205,0.47,0,25,16.0934,0,347.781,-39.2368,8,12,0,2022
0,0,0,0,100,25.5,94,1005,3.21,214,1.06,0,24.4444,4.82803,0,6.5744,-39.8603,8,12,1,2022
0,0,0,0,100,25.25,94,1005,2.61,232,1.57,0,24.4444,8.04672,0,24.5458,-36.5467,8,12,2,2022
0,0,0,0,100,25.57,92,1005,1.97,255,0.56,0,23.8889,8.04672,0,39.9948,-29.9539,8,12,3,2022
0,0,0,0,91,25.58,92,1005,2.3,295,0.68,0,23.8889,4.82803,0,52.6604,-21.036,8,12,4,2022
0,0,0,0,89,25.72,91,1005,2.33,338,0.25,0,23.3333,6.43738,0,63.1175,-10.6026,8,12,5,2022
0,0,0,0,83,25.68,92,1006,2.72,357,0,0,23.3333,6.43738,0,72.1179,0.781426,8,12,6,2022
1.91074,3.47556,3.77742,3.92861,82,25.83,92,1006,2.69,12,0,0,23.8889,6.43738,0,80.3662,12.7368,8,12,7,2022
12.0176,9.38173,12.9777,11.5144,82,26.1,90,1006,2.12,12,0,0,24.4444,6.43738,1,88.5561,24.9864,8,12,8,2022
20.8389,12.3232,15.7448,15.3802,82,26.48,88,1006,1.82,357,0,0,24.4444,6.43738,1,97.5527,37.2758,8,12,9,2022
31.6788,25.3262,26.7729,30.2234,100,26.87,86,1007,1.72,314,0,0,24.4444,8.04672,2,108.807,49.2634,8,12,10,2022
33.6196,32.4929,36.7443,45.9791,100,27.17,84,1007,2.39,298,0,0,24.4444,8.04672,2,125.385,60.2525,8,12,11,2022
50.1148,47.9338,46.9743,51.0926,100,27.41,83,1007,2.85,306,0,0,24.4444,9.65606,5,153.628,68.3745,8,12,12,2022
50.716,49.1696,50.7876,61.5426,100,27.55,82,1006,3.35,308,0,0,24.4444,9.65606,4,194.723,69.6681,8,12,13,2022
46.7756,48.8756,47.6779,59.5874,100,27.6,81,1006,2.89,309,0,0,24.4444,9.65606,3,227.671,63.1133,8,12,14,2022
41.6415,42.6297,39.4854,50.1606,98,27.67,80,1006,3.15,309,0,0,24.4444,8.04672,2,246.905,52.6876,8,12,15,2022
35.9808,32.625,30.4582,33.6631,77,27.65,80,1005,2.92,312,0,0,23.8889,8.04672,1,259.301,40.8881,8,12,16,2022
28.1449,26.0809,20.6872,21.0675,88,27.53,80,1005,2.55,305,0,0,23.3333,8.04672,1,268.767,28.6338,8,12,17,2022
12.2854,13.381,11.9223,9.61396,92,27.26,81,1005,1.95,292,0,0,23.3333,8.04672,0,277.081,16.3298,8,12,18,2022
5.75843,6.55072,4.77686,4.31215,94,26.91,84,1006,1.88,307,0,0,23.3333,8.04672,0,285.222,4.24029,8,12,19,2022
0,0,0,0,92,26.5,85,1006,1.34,322,0,0,23.3333,8.04672,0,293.912,-7.37425,8,12,20,2022
0,0,0,0,93,26.33,86,1007,1.27,311,0,0,23.3333,4.82803,0,303.842,-18.1751,8,12,21,2022
0,0,0,0,100,26.09,87,1007,0.89,333,0,0,23.3333,4.82803,0,315.765,-27.6629,8,12,22,2022
0,0,0,0,100,25.88,87,1006,0.45,45,0,0,22.7778,6.43738,0,330.373,-35.1004,8,12,23,2022
0,0,0,0,100,25.72,88,1006,0.43,102,0,0,22.7778,6.43738,0,347.764,-39.5392,8,13,0,2022
0,0,0,0,49,25.97,92,1007,2.14,255,0,0,22.7778,3.21869,0,6.66618,-40.1549,8,13,1,2022
0,0,0,0,57,25.86,91,1007,1.99,253,0,0,22.7778,3.21869,0,24.7265,-36.8128,8,13,2,2022
0,0,0,0,52,25.79,91,1006,1.95,221,0,0,22.7778,8.04672,0,40.2248,-30.1827,8,13,3,2022
0,0,0,0,74,25.77,90,1006,1.99,227,0,0,23.3333,6.43738,0,52.9112,-21.2291,8,13,4,2022
0,0,0,0,87,25.9,90,1006,1.53,235,0,0,23.8889,6.43738,0,63.3774,-10.7669,8,13,5,2022
0,0,0,0,91,25.89,91,1006,1.09,209,0,0,24.4444,3.21869,0,72.386,0.638491,8,13,6,2022
3.01837,5.71483,3.58445,3.32041,86,26.1,90,1007,1.38,175,0,0,24.4444,16.0934,0,80.6482,12.6077,8,13,7,2022
12.2361,12.3135,13.3448,14.5731,78,26.58,87,1007,1.83,175,0,0,25,6.43738,1,88.8627,24.8631,8,13,8,2022
30.775,23.3585,27.6095,29.8947,81,27.04,86,1007,1.75,187,0,0,25,6.43738,2,97.8999,37.1486,8,13,9,2022
53.477,50.0949,42.1581,46.2344,100,27.49,83,1007,2.39,196,0,0,23.8889,16.0934,6,109.216,49.1176,8,13,10,2022
59.3684,60.541,53.8916,54.8471,100,27.97,81,1007,3.6,208,0,0,23.3333,16.0934,9,125.865,60.0633,8,13,11,2022
58.8078,66.7536,62.4618,64.8703,100,28.29,80,1007,3.83,225,0,0,23.3333,16.0934,10,154.039,68.1104,8,13,12,2022
58.0893,69.0107,64.2314,69.8208,100,28.32,80,1007,3.93,238,0,0,22.7778,16.0934,9,194.655,69.364,8,13,13,2022
55.2928,63.551,58.2069,64.91,100,28.21,81,1007,3.82,244,0.16,0,23.3333,16.0934,6,227.326,62.8512,8,13,14,2022
53.6965,57.2715,52.5875,58.7707,100,28.33,80,1007,4.14,234,0,0,23.3333,16.0934,4,246.56,52.4655,8,13,15,2022
44.556,48.8904,43.5388,48.0006,97,28.27,80,1007,3.99,242,0,0,22.7778,16.0934,3,258.999,40.6859,8,13,16,2022
29.5948,26.905,34.8931,25.0713,72,28.19,81,1007,3.87,237,0,0,22.7778,8.04672,1,268.499,28.4379,8,13,17,2022
25.0159,23.4011,23.7239,20.9413,75,27.87,83,1007,3.6,235,0,0,22.7778,16.0934,1,276.838,16.131,8,13,18,2022
9.62775,9.09594,7.45117,6.09523,81,27.35,87,1007,4.08,212,0,0,22.7778,16.0934,0,284.998,4.03182,8,13,19,2022
0,0,0,0,85,27.01,88,1007,4.07,212,0,0,23.3333,16.0934,0,293.701,-7.59837,8,13,20,2022
0,0,0,0,75,26.74,89,1007,3.61,201,0,0,23.3333,9.65606,0,303.648,-18.4202,8,13,21,2022
0,0,0,0,99,26.44,90,1007,3.38,177,0,0,23.8889,9.65606,0,315.6,-27.9328,8,13,22,2022
0,0,0,0,100,26.25,91,1007,2.99,170,0,0,23.3333,16.0934,0,330.264,-35.3941,8,13,23,2022
0,0,0,0,88,26.03,92,1008,1.85,162,0,0,23.3333,16.0934,0,347.748,-39.8459,8,14,0,2022
0,0,0,0,79,25.94,94,1007,4.26,193,0,0,23.8889,8.04672,0,6.76233,-40.4532,8,14,1,2022
0,0,0,0,83,25.83,95,1007,4.43,192,0,0,23.8889,6.43738,0,24.913,-37.0816,8,14,2,2022
0,0,0,0,86,25.96,94,1006,4.76,200,0,0,23.8889,6.43738,0,40.4607,-30.413,8,14,3,2022
0,0,0,0,99,26.13,93,1006,5.47,202,0,0,23.8889,8.04672,0,53.1674,-21.4232,8,14,4,2022
0,0,0,0,94,25.97,94,1006,4.87,201,0.44,0,23.8889,8.04672,0,63.6421,-10.9317,8,14,5,2022
0,0,0,0,96,25.73,95,1006,4.26,203,0.87,0,24.4444,8.04672,0,72.6586,0.495138,8,14,6,2022
2.68432,4.12869,0.532836,0.810034,97,25.65,96,1007,3.94,198,0.85,0,24.4444,9.65606,1,80.9346,12.4781,8,14,7,2022
10.6067,10.6086,8.90518,6.0066,97,26.24,94,1007,5.03,195,0.1,0,24.4444,9.65606,1,89.1737,24.7391,8,14,8,2022
21.043,18.7308,16.7914,17.0391,98,26.59,91,1007,5.06,212,0.31,0,24.4444,9.65606,2,98.2515,37.0202,8,14,9,2022
34.6574,29.0678,32.1859,35.5928,100,27.13,88,1007,5.55,215,0.16,0,24.4444,9.65606,3,109.629,48.9699,8,14,10,2022
46.1749,38.0467,42.7872,49.1948,100,27.46,86,1007,6.34,214,0,0,24.4444,9.65606,4,126.348,59.8712,8,14,11,2022
48.2427,44.9366,45.194,54.4077,100,27.68,85,1007,6.37,215,0,0,24.4444,11.2654,4,154.449,67.8425,8,14,12,2022
52.1674,47.8507,51.5462,60.4649,100,27.74,85,1007,6.36,216,0,0,23.8889,11.2654,5,194.593,69.0556,8,14,13,2022
54.3374,48.801,54.5009,57.0471,100,27.82,85,1007,6.43,214,0,0,24.4444,11.2654,6,226.987,62.5838,8,14,14,2022
50.3582,43.0597,51.5532,51.3193,100,27.76,85,1006,5.95,216,0,0,23.8889,11.2654,4,246.216,52.2382,8,14,15,2022
39.2829,34.1745,38.5499,44.8269,99,27.74,85,1006,5.77,211,0,0,23.8889,11.2654,2,258.696,40.4789,8,14,16,2022
27.7794,24.0039,23.4325,30.1511,100,27.51,86,1006,5.76,205,0,0,23.8889,11.2654,1,268.231,28.2374,8,14,17,2022
13.0323,13.9504,13.8685,16.7456,100,27.15,88,1006,5.87,203,0,0,23.8889,11.2654,0,276.595,15.9279,8,14,18,2022
5.86178,7.47493,5.04322,6.51774,100,26.82,91,1006,5.31,199,0,0,23.8889,11.2654,0,284.771,3.81918,8,14,19,2022
0,0,0,0,100,26.62,93,1007,4.72,195,0,0,23.8889,11.2654,0,293.489,-7.82661,8,14,20,2022
0,0,0,0,100,26.49,94,1007,4.63,187,0,0,23.3333,11.2654,0,303.453,-18.6694,8,14,21,2022
0,0,0,0,100,26.35,94,1007,4.7,186,0,0,23.8889,11.2654,0,315.435,-28.2069,8,14,22,2022
0,0,0,0,100,26.32,94,1007,4.95,189,0,0,23.3333,11.2654,0,330.156,-35.6922,8,14,23,2022
0,0,0,0,100,26.29,94,1007,5.1,190,0,0,23.3333,11.2654,0,347.734,-40.1568,8,15,0,2022
0,0,0,0,100,26,96,1007,5.03,184,0,0,22.7778,11.2654,0,6.86287,-40.7549,8,15,1,2022
0,0,0,0,100,26.05,96,1007,5.73,187,0,0,22.7778,11.2654,0,25.1052,-37.3527,8,15,2,2022
0,0,0,0,100,26.15,95,1006,6.23,193,0,0,22.2222,11.2654,0,40.7024,-30.6448,8,15,3,2022
0,0,0,0,100,26.18,94,1006,6.43,194,0,0,22.2222,11.2654,0,53.429,-21.6182,8,15,4,2022
0,0,0,0,100,26.24,94,1006,6.72,196,0,0,22.2222,11.2654,0,63.9115,-11.0971,8,15,5,2022
0,0,0,0,92,26.29,93,1006,6.79,200,0,0,21.6667,11.2654,0,72.9356,0.351381,8,15,6,2022
2.90768,4.87039,3.0686,0.917721,91,26.37,93,1006,6.63,199,0,0,22.2222,11.2654,1,81.2253,12.348,8,15,7,2022
13.802,11.1871,10.1526,16.7153,93,26.69,91,1006,6.97,202,0,0,22.2222,16.0934,1,89.489,24.6144,8,15,8,2022
28.8978,20.9616,21.88,32.0016,94,27.13,88,1006,8.33,202,0,0,22.7778,16.0934,2,98.6075,36.8906,8,15,9,2022
39.8233,31.5836,34.0672,43.0858,100,27.46,86,1005,8.29,208,0,0,22.7778,16.0934,3,110.047,48.8202,8,15,10,2022
47.2712,40.6812,41.7566,48.1817,100,27.49,85,1005,8.46,208,0,0,22.7778,16.0934,4,126.834,59.6761,8,15,11,2022
50.01,46.5865,42.6012,53.0387,100,27.82,83,1005,9.09,205,0,0,23.3333,16.0934,4,154.86,67.5709,8,15,12,2022
52.5436,49.4169,42.8373,59.3399,100,27.86,83,1005,9.09,207,0,0,23.8889,16.0934,4,194.536,68.7429,8,15,13,2022
49.6144,47.3626,44.8106,61.5391,100,27.76,82,1004,8.71,207,0,0,23.3333,16.0934,3,226.652,62.3112,8,15,14,2022
47.5705,42.0206,42.1685,57.5377,100,27.59,82,1004,8.54,208,0,0,23.8889,16.0934,2,245.873,52.0057,8,15,15,2022
35.9064,31.9896,32.2748,45.5653,100,27.36,84,1004,8.41,206,0,0,23.8889,16.0934,1,258.392,40.267,8,15,16,2022
26.2082,21.4397,20.3178,29.312,100,27.22,86,1003,8.46,203,0,0,23.8889,11.2654,1,267.961,28.0325,8,15,17,2022
12.6347,13.0466,11.7712,18.0793,100,26.93,88,1003,8.36,203,0,0,24.4444,11.2654,0,276.349,15.7206,8,15,18,2022
6.06888,7.43739,4.41216,6.55578,100,26.8,90,1003,8.76,202,0,0,24.4444,11.2654,0,284.543,3.60246,8,15,19,2022
0,0,0,0,100,26.73,89,1003,9.31,201,0,0,24.4444,11.2654,0,293.275,-8.05888,8,15,20,2022
0,0,0,0,100,26.75,89,1003,9.32,203,0,0,24.4444,9.65606,0,303.256,-18.9228,8,15,21,2022
0,0,0,0,100,26.76,89,1003,9.31,204,0,0,24.4444,9.65606,0,315.267,-28.4852,8,15,22,2022
0,0,0,0,100,26.57,90,1004,8.09,209,0.4,0,24.4444,9.65606,0,330.047,-35.9945,8,15,23,2022
0,0,0,0,100,26.46,91,1003,8.81,205,0.57,0,24.4444,8.04672,0,347.722,-40.4718,8,16,0,2022
0,0,0,0,100,26.32,90,1003,9.57,224,0.76,0,24.4444,8.04672,0,6.9678,-41.0601,8,16,1,2022
0,0,0,0,100,26.06,93,1003,9.61,224,1.52,0,25,8.04672,0,25.3032,-37.6263,8,16,2,2022
0,0,0,0,100,26.08,93,1002,8.77,215,1.22,0,25,6.43738,0,40.9499,-30.878,8,16,3,2022
0,0,0,0,100,25.98,94,1002,9.68,222,1.97,0,25,6.43738,0,53.6957,-21.8139,8,16,4,2022
0,0,0,0,100,25.97,94,1003,9.57,237,1.74,0,25,6.43738,0,64.1857,-11.2629,8,16,5,2022
0,0,0,0,100,25.9,94,1004,8.3,256,1.69,0,24.4444,6.43738,0,73.217,0.207234,8,16,6,2022
1.46741,0.621914,0.180907,0.74707,100,25.18,95,1004,5.91,287,0.78,0,24.4444,6.43738,0,81.5202,12.2174,8,16,7,2022
5.2581,3.1626,2.47573,3.51966,100,24.67,97,1004,2.31,267,1.39,0,24.4444,3.21869,0,89.8084,24.4889,8,16,8,2022
11.6593,8.68011,8.33164,8.68784,100,24.93,96,1005,3.2,215,1.21,0,24.4444,3.21869,1,98.9678,36.7598,8,16,9,2022
11.3766,10.9072,12.6725,11.2366,100,25.21,94,1005,5.94,241,1.41,0,24.4444,6.43738,1,110.469,48.6686,8,16,10,2022
21.3182,19.9453,25.2845,20.5711,100,25.01,93,1005,5.19,250,0.22,0,25,6.43738,2,127.323,59.478,8,16,11,2022
31.2925,27.0656,33.1267,26.2229,100,24.9,91,1005,4.84,237,0,0,25,8.04672,2,155.27,67.2955,8,16,12,2022
34.3098,31.0322,36.628,33.2671,100,25.11,90,1005,4.39,241,0,0,24.4444,8.04672,2,194.485,68.4262,8,16,13,2022
31.6428,29.4048,32.2782,35.6324,100,25.12,91,1005,3.76,240,0,0,23.8889,8.04672,1,226.323,62.0336,8,16,14,2022
25.5674,25.9083,24.6101,33.9027,100,24.99,93,1005,3.89,214,0.27,0,23.3333,9.65606,1,245.532,51.7681,8,16,15,2022
28.0178,23.6765,21.8231,30.2922,100,25.04,91,1005,3.39,222,0,0,24.4444,9.65606,1,258.087,40.0505,8,16,16,2022
23.1918,18.9477,16.5591,19.2074,100,25.17,89,1005,3.94,229,0,0,24.4444,9.65606,1,267.69,27.8231,8,16,17,2022
10.0805,10.7064,9.70133,9.60951,100,25,89,1005,3.41,228,0,0,24.4444,9.65606,0,276.102,15.5092,8,16,18,2022
4.38906,5.57893,3.43112,3.65383,100,24.71,91,1005,2.88,235,0,0,24.4444,9.65606,0,284.313,3.38174,8,16,19,2022
0,0,0,0,97,24.6,91,1006,1.97,245,0,0,24.4444,9.65606,0,293.059,-8.29508,8,16,20,2022
0,0,0,0,97,24.47,92,1006,1.28,239,0.24,0,24.4444,9.65606,0,303.057,-19.1801,8,16,21,2022
0,0,0,0,94,24.46,92,1006,0.54,161,0.29,0,24.4444,9.65606,0,315.099,-28.7676,8,16,22,2022
0,0,0,0,97,24.39,92,1006,0.92,151,0.18,0,24.4444,9.65606,0,329.937,-36.301,8,16,23,2022
0,0,0,0,98,24.31,93,1006,1.62,146,0.24,0,24.4444,9.65606,0,347.712,-40.7908,8,17,0,2022
0,0,0,0,100,24.9,86,1006,2.93,227,0,0,22.2222,6.43738,0,7.07715,-41.3686,8,17,1,2022
0,0,0,0,99,24.65,88,1005,2.92,225,0,0,22.2222,16.0934,0,25.5069,-37.9022,8,17,2,2022
0,0,0,0,99,24.37,91,1005,1.18,214,0.25,0,21.6667,6.43738,0,41.2031,-31.1126,8,17,3,2022
0,0,0,0,79,24.5,91,1005,1.39,184,0,0,21.6667,16.0934,0,53.9676,-22.0105,8,17,4,2022
0,0,0,0,81,24.54,90,1006,1.68,174,0,0,21.1111,16.0934,0,64.4645,-11.4291,8,17,5,2022
0,0,0,0,68,24.39,90,1005,0.91,206,0,0,21.6667,16.0934,0,73.5026,0.0627111,8,17,6,2022
2.10042,5.06738,4.832,3.10182,62,24.59,90,1006,1.46,110,0,0,21.6667,11.2654,1,81.8191,12.0864,8,17,7,2022
15.9754,15.9887,16.9702,14.5049,57,24.81,90,1006,1.22,97,0,0,21.6667,11.2654,3,90.1318,24.3627,8,17,8,2022
32.5706,30.3536,30.9157,23.7719,51,25.25,88,1007,1.48,113,0,0,21.6667,11.2654,4,99.3321,36.6276,8,17,9,2022
39.7479,35.5363,34.6179,28.1771,100,25.54,87,1007,1.21,112,0,0,21.1111,11.2654,6,110.895,48.5148,8,17,10,2022
46.6888,43.1805,40.4509,30.8558,100,25.49,86,1007,0.77,283,0,0,21.1111,11.2654,9,127.814,59.2768,8,17,11,2022
56.8068,59.9032,59.1138,56.3353,77,25.92,84,1007,1.61,265,0,0,20.5556,16.0934,8,155.679,67.0165,8,17,12,2022
58.2001,64.3818,62.231,65.9034,77,26.01,83,1006,2.77,299,0,0,21.1111,16.0934,9,194.438,68.1054,8,17,13,2022
58.8245,59.3266,59.3342,60.4176,81,25.81,84,1006,2.49,310,0,0,21.1111,16.0934,6,225.998,61.7509,8,17,14,2022
53.8747,52.3909,51.5694,53.2008,82,26.03,84,1006,2.31,318,0,0,21.6667,16.0934,4,245.191,51.5255,8,17,15,2022
43.9987,44.5471,41.7132,41.6593,91,26.22,82,1006,2.66,319,0,0,21.6667,16.0934,3,257.783,39.8293,8,17,16,2022
32.2157,30.4442,27.6204,28.7691,95,25.86,83,1005,3.26,330,0,0,21.6667,16.0934,2,267.418,27.6095,8,17,17,2022
18.9153,18.0821,17.8164,18.8187,83,25.67,83,1006,3.92,342,0,0,21.6667,16.0934,1,275.854,15.2936,8,17,18,2022
5.27061,4.04444,7.77749,5.04256,66,25.25,83,1006,3.41,345,0,0,21.6667,16.0934,0,284.082,3.15711,8,17,19,2022
0,0,0,0,54,24.71,84,1006,3.53,351,0,0,21.6667,16.0934,0,292.842,-8.53514,8,17,20,2022
0,0,0,0,45,24.48,85,1007,3.34,359,0,0,21.6667,16.0934,0,302.856,-19.4413,8,17,21,2022
0,0,0,0,0,24.22,86,1007,3.23,1,0,0,21.6667,11.2654,0,314.929,-29.054,8,17,22,2022
0,0,0,0,0,24,86,1007,3.1,2,0,0,21.1111,11.2654,0,329.828,-36.6116,8,17,23,2022
0,0,0,0,2,23.84,86,1007,2.79,358,0,0,21.1111,11.2654,0,347.703,-41.1138,8,18,0,2022
0,0,0,0,59,23.94,85,1007,2.19,356,0,0,21.1111,16.0934,0,7.19094,-41.6803,8,18,1,2022
0,0,0,0,67,23.75,85,1007,1.49,10,0,0,21.1111,16.0934,0,25.7164,-38.1802,8,18,2,2022
0,0,0,0,73,23.68,85,1007,1.73,9,0,0,20.5556,16.0934,0,41.462,-31.3485,8,18,3,2022
0,0,0,0,100,23.53,85,1007,1.69,16,0,0,20.5556,16.0934,0,54.2446,-22.2077,8,18,4,2022
0,0,0,0,100,23.38,85,1007,1.89,17,0,0,20,16.0934,0,64.7478,-11.5958,8,18,5,2022
0,0,0,0,100,23.18,85,1008,2.06,26,0,0,20.5556,16.0934,0,73.7924,-0.0821684,8,18,6,2022
2.4902,6.21025,3.91928,1.84257,100,23.3,85,1008,1.93,40,0,0,21.6667,16.0934,1,82.122,11.9548,8,18,7,2022
11.7282,12.9395,10.7433,8.22484,100,23.66,83,1008,2.2,37,0,0,22.2222,16.0934,1,90.4592,24.2356,8,18,8,2022
32.772,32.4787,28.5878,38.2672,93,24.25,79,1008,2.22,28,0,0,22.7778,16.0934,4,99.7003,36.4942,8,18,9,2022
51.4772,53.0144,48.559,54.7188,64,24.92,75,1008,1.44,13,0,0,22.2222,16.0934,6,111.324,48.359,8,18,10,2022
59.8284,67.777,61.9362,65.8572,81,25.42,72,1008,1.08,314,0,0,21.1111,16.0934,8,128.307,59.0725,8,18,11,2022
63.6581,75.5638,70.4612,75.7093,85,25.8,70,1008,2.05,284,0,0,20.5556,16.0934,9,156.088,66.7338,8,18,12,2022
68.1318,80.5439,75.4064,78.5684,84,26.12,69,1008,3.21,301,0,0,20.5556,16.0934,8,194.397,67.7806,8,18,13,2022
67.4722,76.0489,70.2039,72.4026,70,26.2,69,1007,3.23,294,0,0,21.6667,16.0934,6,225.678,61.4633,8,18,14,2022
61.3867,63.1204,55.5193,59.4764,60,26.26,68,1007,3.12,284,0,0,22.2222,16.0934,3,244.853,51.2781,8,18,15,2022
51.9368,51.0774,46.904,46.5816,50,26.22,68,1007,3.54,285,0,0,22.2222,16.0934,2,257.478,39.6035,8,18,16,2022
33.2706,35.2021,36.1213,35.0019,69,26.14,68,1007,3.03,279,0,0,22.2222,16.0934,1,267.145,27.3916,8,18,17,2022
13.6439,16.7464,18.7206,16.1401,79,25.75,72,1007,2.73,283,0,0,21.6667,16.0934,0,275.605,15.0741,8,18,18,2022
5.47116,8.53778,7.98007,5.98415,84,25.12,75,1008,2.08,283,0,0,21.6667,16.0934,0,283.849,2.92865,8,18,19,2022
0,0,0,0,87,24.71,77,1008,1.83,312,0,0,20.5556,16.0934,0,292.622,-8.77895,8,18,20,2022
0,0,0,0,90,24.29,79,1008,0.92,357,0,0,21.6667,16.0934,0,302.654,-19.7062,8,18,21,2022
0,0,0,0,100,24.05,80,1008,0.79,63,0,0,21.6667,16.0934,0,314.758,-29.3443,8,18,22,2022
0,0,0,0,100,23.87,79,1007,1.53,124,0,0,21.6667,16.0934,0,329.718,-36.9262,8,18,23,2022
0,0,0,0,92,23.58,78,1007,2.09,145,0,0,21.6667,16.0934,0,347.697,-41.4406,8,19,0,2022
0,0,0,0,97,23.43,81,1007,2.63,131,0,0,20,16.0934,0,7.30917,-41.9952,8,19,1,2022
0,0,0,0,98,23.47,80,1006,2.86,131,0,0,20,11.2654,0,25.9317,-38.4604,8,19,2,2022
0,0,0,0,98,23.41,79,1006,2.65,133,0,0,20.5556,9.65606,0,41.7266,-31.5856,8,19,3,2022
0,0,0,0,100,23.44,78,1006,2.68,131,0,0,20.5556,9.65606,0,54.5267,-22.4055,8,19,4,2022
0,0,0,0,100,23.39,79,1006,3.06,124,0,0,20.5556,8.04672,0,65.0356,-11.7628,8,19,5,2022
0,0,0,0,100,23.37,80,1006,3.75,122,0,0,20.5556,8.04672,0,74.0863,-0.227384,8,19,6,2022
1.81161,3.05918,3.22521,3.07701,100,23.7,82,1006,3.26,119,0,0,22.2222,8.04672,1,82.4288,11.8228,8,19,7,2022
10.063,8.40875,9.60693,10.1951,100,24.37,83,1006,3.99,137,0,0,23.3333,8.04672,1,90.7905,24.1077,8,19,8,2022
18.0917,14.2891,16.9185,21.1035,100,25.21,86,1006,4.2,150,0,0,24.4444,8.04672,1,100.072,36.3595,8,19,9,2022
25.9176,22.4412,26.9236,32.3984,100,26.3,87,1006,4.44,178,0,0,25,9.65606,1,111.757,48.2011,8,19,10,2022
45.8072,37.6129,38.253,43.9624,100,26.89,87,1005,4.97,197,0,0,25.5556,9.65606,4,128.801,58.8651,8,19,11,2022
47.3815,39.4626,41.9354,49.3978,100,27.17,87,1005,6.13,205,0,0,25.5556,9.65606,4,156.494,66.4475,8,19,12,2022
49.5048,40.1813,44.6383,55.2371,100,27.28,87,1005,6.46,207,0,0,25,9.65606,4,194.36,67.452,8,19,13,2022
46.1291,39.0762,44.6604,58.8499,100,27.32,87,1004,6.57,209,0,0,24.4444,11.2654,3,225.363,61.171,8,19,14,2022
42.1251,34.3102,40.8161,54.5907,100,27.31,87,1004,7.06,213,0,0,24.4444,11.2654,2,244.515,51.0258,8,19,15,2022
30.7307,26.9607,28.0593,43.1324,100,27.25,88,1004,6.99,212,0,0,24.4444,11.2654,1,257.172,39.3733,8,19,16,2022
